,BUILDINGID,WattHours,time
8360,0083,2967.0,2021-11-06T23:57:01.150883Z
8361,0084,2438.0,2021-11-06T23:57:01.150883Z
8362,0085,2083.0,2021-11-06T23:57:01.150883Z
8363,0086,2011.75,2021-11-06T23:57:01.150883Z
8364,0087,9279.5,2021-11-06T23:57:01.150883Z
8365,0088,1022.5,2021-11-06T23:57:01.150883Z
8366,0089,1744.75,2021-11-06T23:57:01.150883Z
8367,008b,46020.25,2021-11-06T23:57:01.150883Z
8368,0090,2020.0,2021-11-06T23:57:01.150883Z
8369,0091,1906.25,2021-11-06T23:57:01.150883Z
8370,0092,3956.25,2021-11-06T23:57:01.150883Z
8371,0093,2335.0,2021-11-06T23:57:01.150883Z
8372,0094,3065.75,2021-11-06T23:57:01.150883Z
8373,0095,2853.75,2021-11-06T23:57:01.150883Z
8374,0096,1636.0,2021-11-06T23:57:01.150883Z
8375,0097,2356.75,2021-11-06T23:57:01.150883Z
8376,0098,2.53225,2021-11-06T23:57:01.150883Z
8377,0099,3531.25,2021-11-06T23:57:01.150883Z
8378,009a,70142.0,2021-11-06T23:57:01.150883Z
8379,0100,1137.75,2021-11-06T23:57:01.150883Z
8380,0101,2626.0,2021-11-06T23:57:01.150883Z
8381,0102,2198.0,2021-11-06T23:57:01.150883Z
8382,0104,3372.5,2021-11-06T23:57:01.150883Z
8383,0105,3599.5,2021-11-06T23:57:01.150883Z
8384,0106,2626.25,2021-11-06T23:57:01.150883Z
8385,0107,2745.75,2021-11-06T23:57:01.150883Z
8386,0111,110062.25,2021-11-06T23:57:01.150883Z
8387,0113,22839.0,2021-11-06T23:57:01.150883Z
8388,0114,11449.5,2021-11-06T23:57:01.150883Z
8389,0115,3836.0,2021-11-06T23:57:01.150883Z
8390,0117,26257.5,2021-11-06T23:57:01.150883Z
8391,0118,22238.75,2021-11-06T23:57:01.150883Z
8392,0121,12176.75,2021-11-06T23:57:01.150883Z
8393,0123,12184.75,2021-11-06T23:57:01.150883Z
8394,0124,47773.75,2021-11-06T23:57:01.150883Z
8395,0128,3713.0,2021-11-06T23:57:01.150883Z
8396,0130,2127.5,2021-11-06T23:57:01.150883Z
8397,0151,44.23525,2021-11-06T23:57:01.150883Z
8398,016a,11002.0,2021-11-06T23:57:01.150883Z
8399,0194,2428.0,2021-11-06T23:57:01.150883Z
8400,0201,33659.0,2021-11-06T23:57:01.150883Z
8401,0202,50832.75,2021-11-06T23:57:01.150883Z
8402,026a,4647.8065,2021-11-06T23:57:01.150883Z
8403,109a,2874.25,2021-11-06T23:57:01.150883Z
8404,109b,3662.75,2021-11-06T23:57:01.150883Z
8405,109c,5018.5,2021-11-06T23:57:01.150883Z
8406,109d,1504.25,2021-11-06T23:57:01.150883Z
8407,0002,3358.25,2021-11-06T23:42:01.352684Z
8408,0005,45554.0,2021-11-06T23:42:01.352684Z
8409,0006,51997.0,2021-11-06T23:42:01.352684Z
8410,0007,42447.75,2021-11-06T23:42:01.352684Z
8411,0008,37255.25,2021-11-06T23:42:01.352684Z
8412,0009,20187.75,2021-11-06T23:42:01.352684Z
8413,0010,17523.03225,2021-11-06T23:42:01.352684Z
8414,0012,6659.5,2021-11-06T23:42:01.352684Z
8415,0013,3986.5,2021-11-06T23:42:01.352684Z
8416,0014,2557.75,2021-11-06T23:42:01.352684Z
8417,0015,167.0835,2021-11-06T23:42:01.352684Z
8418,0016,25594.5,2021-11-06T23:42:01.352684Z
8419,0017,15.2455,2021-11-06T23:42:01.352684Z
8420,0018,1834.75,2021-11-06T23:42:01.352684Z
8421,0019,56408.75,2021-11-06T23:42:01.352684Z
8422,0027,4337.25,2021-11-06T23:42:01.352684Z
8423,0029,34353.0,2021-11-06T23:42:01.352684Z
8424,0030,25678.5,2021-11-06T23:42:01.352684Z
8425,0031,14365.25,2021-11-06T23:42:01.352684Z
8426,0032,1403.0,2021-11-06T23:42:01.352684Z
8427,0033,7237.25,2021-11-06T23:42:01.352684Z
8428,0034,8198.5,2021-11-06T23:42:01.352684Z
8429,0035,6259.75,2021-11-06T23:42:01.352684Z
8430,0036,4420.5,2021-11-06T23:42:01.352684Z
8431,0037,49947.891,2021-11-06T23:42:01.352684Z
8432,0038,16468.5,2021-11-06T23:42:01.352684Z
8433,0039,19677.3405,2021-11-06T23:42:01.352684Z
8434,0040,2543.13575,2021-11-06T23:42:01.352684Z
8435,0041,206.08975,2021-11-06T23:42:01.352684Z
8436,0042,456.448,2021-11-06T23:42:01.352684Z
8437,0047,9988.0,2021-11-06T23:42:01.352684Z
8438,0048,2040.0,2021-11-06T23:42:01.352684Z
8439,0049,44031.75,2021-11-06T23:42:01.352684Z
8440,0051,16938.0,2021-11-06T23:42:01.352684Z
8441,0058,13258.25,2021-11-06T23:42:01.352684Z
8442,0063,58295.5,2021-11-06T23:42:01.352684Z
8443,0064,7053.0,2021-11-06T23:42:01.352684Z
8444,0065,11999.0,2021-11-06T23:42:01.352684Z
8445,0066,7.471,2021-11-06T23:42:01.352684Z
8446,0067,9001.75,2021-11-06T23:42:01.352684Z
8447,0068,12474.5435,2021-11-06T23:42:01.352684Z
8448,0069,317.61225,2021-11-06T23:42:01.352684Z
8449,006a,3846.75,2021-11-06T23:42:01.352684Z
8450,0071,2613.25,2021-11-06T23:42:01.352684Z
8451,0072,1410.5,2021-11-06T23:42:01.352684Z
8452,0073,1353.5,2021-11-06T23:42:01.352684Z
8453,0074,714.25,2021-11-06T23:42:01.352684Z
8454,0075,1069.5,2021-11-06T23:42:01.352684Z
8455,0076,1302.75,2021-11-06T23:42:01.352684Z
8456,0077,848.25,2021-11-06T23:42:01.352684Z
8457,0080,2472.75,2021-11-06T23:42:01.352684Z
8458,0081,6442.75,2021-11-06T23:42:01.352684Z
8459,0083,3936.5,2021-11-06T23:42:01.352684Z
8460,0084,2457.25,2021-11-06T23:42:01.352684Z
8461,0085,2592.75,2021-11-06T23:42:01.352684Z
8462,0086,1893.25,2021-11-06T23:42:01.352684Z
8463,0087,9912.0,2021-11-06T23:42:01.352684Z
8464,0088,993.5,2021-11-06T23:42:01.352684Z
8465,0089,1800.75,2021-11-06T23:42:01.352684Z
8466,008b,46165.25,2021-11-06T23:42:01.352684Z
8467,0090,2113.75,2021-11-06T23:42:01.352684Z
8468,0091,2002.75,2021-11-06T23:42:01.352684Z
8469,0092,3614.0,2021-11-06T23:42:01.352684Z
8470,0093,2615.25,2021-11-06T23:42:01.352684Z
8471,0094,3262.75,2021-11-06T23:42:01.352684Z
8472,0095,2795.75,2021-11-06T23:42:01.352684Z
8473,0096,1508.5,2021-11-06T23:42:01.352684Z
8474,0097,2361.5,2021-11-06T23:42:01.352684Z
8475,0098,2.43,2021-11-06T23:42:01.352684Z
8476,0099,3348.25,2021-11-06T23:42:01.352684Z
8477,009a,69090.0,2021-11-06T23:42:01.352684Z
8478,0100,1179.25,2021-11-06T23:42:01.352684Z
8479,0101,2355.75,2021-11-06T23:42:01.352684Z
8480,0102,2423.75,2021-11-06T23:42:01.352684Z
8481,0104,3674.5,2021-11-06T23:42:01.352684Z
8482,0105,3469.75,2021-11-06T23:42:01.352684Z
8483,0106,3133.75,2021-11-06T23:42:01.352684Z
8484,0107,3136.0,2021-11-06T23:42:01.352684Z
8485,0111,109919.0,2021-11-06T23:42:01.352684Z
8486,0113,22636.75,2021-11-06T23:42:01.352684Z
8487,0114,11679.0,2021-11-06T23:42:01.352684Z
8488,0115,3951.75,2021-11-06T23:42:01.352684Z
8489,0117,26332.75,2021-11-06T23:42:01.352684Z
8490,0118,21945.25,2021-11-06T23:42:01.352684Z
8491,0121,11309.0,2021-11-06T23:42:01.352684Z
8492,0123,12838.25,2021-11-06T23:42:01.352684Z
8493,0124,44345.75,2021-11-06T23:42:01.352684Z
8494,0128,4578.5,2021-11-06T23:42:01.352684Z
8495,0130,2503.75,2021-11-06T23:42:01.352684Z
8496,0151,45.15475,2021-11-06T23:42:01.352684Z
8497,016a,11031.5,2021-11-06T23:42:01.352684Z
8498,0194,2265.5,2021-11-06T23:42:01.352684Z
8499,0201,33822.75,2021-11-06T23:42:01.352684Z
8500,0202,48547.75,2021-11-06T23:42:01.352684Z
8501,026a,6043.79675,2021-11-06T23:42:01.352684Z
8502,109a,2849.25,2021-11-06T23:42:01.352684Z
8503,109b,3164.25,2021-11-06T23:42:01.352684Z
8504,109c,4839.0,2021-11-06T23:42:01.352684Z
8505,109d,1757.25,2021-11-06T23:42:01.352684Z
8506,0002,4953.0,2021-11-06T23:27:01.364438Z
8507,0005,45377.75,2021-11-06T23:27:01.364438Z
8508,0006,52286.5,2021-11-06T23:27:01.364438Z
8509,0007,42106.5,2021-11-06T23:27:01.364438Z
8510,0008,39592.5,2021-11-06T23:27:01.364438Z
8511,0009,20006.0,2021-11-06T23:27:01.364438Z
8512,0010,17623.961,2021-11-06T23:27:01.364438Z
8513,0012,6746.75,2021-11-06T23:27:01.364438Z
8514,0013,3841.75,2021-11-06T23:27:01.364438Z
8515,0014,2332.5,2021-11-06T23:27:01.364438Z
8516,0015,170.09925,2021-11-06T23:27:01.364438Z
8517,0016,25795.0,2021-11-06T23:27:01.364438Z
8518,0017,16.83675,2021-11-06T23:27:01.364438Z
8519,0018,1820.75,2021-11-06T23:27:01.364438Z
8520,0019,50686.5,2021-11-06T23:27:01.364438Z
8521,0027,4198.25,2021-11-06T23:27:01.364438Z
8522,0029,35686.25,2021-11-06T23:27:01.364438Z
8523,0030,26650.0,2021-11-06T23:27:01.364438Z
8524,0031,14351.75,2021-11-06T23:27:01.364438Z
8525,0032,1360.25,2021-11-06T23:27:01.364438Z
8526,0033,7267.75,2021-11-06T23:27:01.364438Z
8527,0034,8343.0,2021-11-06T23:27:01.364438Z
8528,0035,6392.25,2021-11-06T23:27:01.364438Z
8529,0036,4443.0,2021-11-06T23:27:01.364438Z
8530,0037,49870.9425,2021-11-06T23:27:01.364438Z
8531,0038,16029.75,2021-11-06T23:27:01.364438Z
8532,0039,19316.5885,2021-11-06T23:27:01.364438Z
8533,0040,2211.8905,2021-11-06T23:27:01.364438Z
8534,0041,231.484,2021-11-06T23:27:01.364438Z
8535,0042,342.72325,2021-11-06T23:27:01.364438Z
8536,0047,10515.75,2021-11-06T23:27:01.364438Z
8537,0048,1985.0,2021-11-06T23:27:01.364438Z
8538,0049,47334.25,2021-11-06T23:27:01.364438Z
8539,0051,18496.0,2021-11-06T23:27:01.364438Z
8540,0058,13110.75,2021-11-06T23:27:01.364438Z
8541,0063,56573.25,2021-11-06T23:27:01.364438Z
8542,0064,5806.25,2021-11-06T23:27:01.364438Z
8543,0065,14258.0,2021-11-06T23:27:01.364438Z
8544,0066,6.9835,2021-11-06T23:27:01.364438Z
8545,0067,10512.25,2021-11-06T23:27:01.364438Z
8546,0068,12302.7535,2021-11-06T23:27:01.364438Z
8547,0069,408.925,2021-11-06T23:27:01.364438Z
8548,006a,3817.75,2021-11-06T23:27:01.364438Z
8549,0071,2406.75,2021-11-06T23:27:01.364438Z
8550,0072,710.0,2021-11-06T23:27:01.364438Z
8551,0073,1177.75,2021-11-06T23:27:01.364438Z
8552,0074,1182.25,2021-11-06T23:27:01.364438Z
8553,0075,1311.0,2021-11-06T23:27:01.364438Z
8554,0076,1183.75,2021-11-06T23:27:01.364438Z
8555,0077,638.5,2021-11-06T23:27:01.364438Z
8556,0080,2471.75,2021-11-06T23:27:01.364438Z
8557,0081,6522.75,2021-11-06T23:27:01.364438Z
8558,0083,3866.75,2021-11-06T23:27:01.364438Z
8559,0084,2269.25,2021-11-06T23:27:01.364438Z
8560,0085,2867.75,2021-11-06T23:27:01.364438Z
8561,0086,2226.0,2021-11-06T23:27:01.364438Z
8562,0087,9599.0,2021-11-06T23:27:01.364438Z
8563,0088,948.75,2021-11-06T23:27:01.364438Z
8564,0089,1758.25,2021-11-06T23:27:01.364438Z
8565,008b,46221.5,2021-11-06T23:27:01.364438Z
8566,0090,1731.5,2021-11-06T23:27:01.364438Z
8567,0091,1925.25,2021-11-06T23:27:01.364438Z
8568,0092,4502.5,2021-11-06T23:27:01.364438Z
8569,0093,3714.25,2021-11-06T23:27:01.364438Z
8570,0094,3025.75,2021-11-06T23:27:01.364438Z
8571,0095,3179.75,2021-11-06T23:27:01.364438Z
8572,0096,1573.0,2021-11-06T23:27:01.364438Z
8573,0097,2360.25,2021-11-06T23:27:01.364438Z
8574,0098,2.3315,2021-11-06T23:27:01.364438Z
8575,0099,3331.25,2021-11-06T23:27:01.364438Z
8576,009a,69472.5,2021-11-06T23:27:01.364438Z
8577,0100,1737.5,2021-11-06T23:27:01.364438Z
8578,0101,2692.0,2021-11-06T23:27:01.364438Z
8579,0102,3408.0,2021-11-06T23:27:01.364438Z
8580,0104,3848.75,2021-11-06T23:27:01.364438Z
8581,0105,3631.0,2021-11-06T23:27:01.364438Z
8582,0106,3267.0,2021-11-06T23:27:01.364438Z
8583,0107,2624.75,2021-11-06T23:27:01.364438Z
8584,0111,110724.0,2021-11-06T23:27:01.364438Z
8585,0113,22196.25,2021-11-06T23:27:01.364438Z
8586,0114,11250.0,2021-11-06T23:27:01.364438Z
8587,0115,3905.0,2021-11-06T23:27:01.364438Z
8588,0117,32326.75,2021-11-06T23:27:01.364438Z
8589,0118,21441.75,2021-11-06T23:27:01.364438Z
8590,0121,11398.75,2021-11-06T23:27:01.364438Z
8591,0123,9745.5,2021-11-06T23:27:01.364438Z
8592,0124,44207.0,2021-11-06T23:27:01.364438Z
8593,0128,4739.25,2021-11-06T23:27:01.364438Z
8594,0130,2139.25,2021-11-06T23:27:01.364438Z
8595,0151,44.6135,2021-11-06T23:27:01.364438Z
8596,016a,10806.25,2021-11-06T23:27:01.364438Z
8597,0194,1986.25,2021-11-06T23:27:01.364438Z
8598,0201,39083.25,2021-11-06T23:27:01.364438Z
8599,0202,47476.0,2021-11-06T23:27:01.364438Z
8600,026a,4788.283,2021-11-06T23:27:01.364438Z
8601,109a,2838.75,2021-11-06T23:27:01.364438Z
8602,109b,3145.25,2021-11-06T23:27:01.364438Z
8603,109c,5117.75,2021-11-06T23:27:01.364438Z
8604,109d,1867.0,2021-11-06T23:27:01.364438Z
8605,0002,2997.75,2021-11-06T23:12:01.584805Z
8606,0005,46340.25,2021-11-06T23:12:01.584805Z
8607,0006,52371.25,2021-11-06T23:12:01.584805Z
8608,0007,51180.25,2021-11-06T23:12:01.584805Z
8609,0008,38347.25,2021-11-06T23:12:01.584805Z
8610,0009,20321.75,2021-11-06T23:12:01.584805Z
8611,0010,17413.029000000002,2021-11-06T23:12:01.584805Z
8612,0012,7522.0,2021-11-06T23:12:01.584805Z
8613,0013,3941.5,2021-11-06T23:12:01.584805Z
8614,0014,2208.25,2021-11-06T23:12:01.584805Z
8615,0015,246.3955,2021-11-06T23:12:01.584805Z
8616,0016,24689.0,2021-11-06T23:12:01.584805Z
8617,0017,13.612,2021-11-06T23:12:01.584805Z
8618,0018,1965.0,2021-11-06T23:12:01.584805Z
8619,0019,53524.0,2021-11-06T23:12:01.584805Z
8620,0027,4481.25,2021-11-06T23:12:01.584805Z
8621,0029,36273.0,2021-11-06T23:12:01.584805Z
8622,0030,26598.75,2021-11-06T23:12:01.584805Z
8623,0031,14409.75,2021-11-06T23:12:01.584805Z
8624,0032,1341.5,2021-11-06T23:12:01.584805Z
8625,0033,7386.25,2021-11-06T23:12:01.584805Z
8626,0034,8258.5,2021-11-06T23:12:01.584805Z
8627,0035,6926.0,2021-11-06T23:12:01.584805Z
8628,0036,4371.0,2021-11-06T23:12:01.584805Z
8629,0037,48907.99775,2021-11-06T23:12:01.584805Z
8630,0038,15989.25,2021-11-06T23:12:01.584805Z
8631,0039,20209.228,2021-11-06T23:12:01.584805Z
8632,0040,2733.386,2021-11-06T23:12:01.584805Z
8633,0041,233.15425,2021-11-06T23:12:01.584805Z
8634,0042,293.7655,2021-11-06T23:12:01.584805Z
8635,0047,10385.5,2021-11-06T23:12:01.584805Z
8636,0048,2191.5,2021-11-06T23:12:01.584805Z
8637,0049,45731.5,2021-11-06T23:12:01.584805Z
8638,0051,18514.0,2021-11-06T23:12:01.584805Z
8639,0058,13335.0,2021-11-06T23:12:01.584805Z
8640,0063,54720.75,2021-11-06T23:12:01.584805Z
8641,0064,6039.75,2021-11-06T23:12:01.584805Z
8642,0065,16460.5,2021-11-06T23:12:01.584805Z
8643,0066,6.83825,2021-11-06T23:12:01.584805Z
8644,0067,11142.5,2021-11-06T23:12:01.584805Z
8645,0068,12112.504,2021-11-06T23:12:01.584805Z
8646,0069,243.8735,2021-11-06T23:12:01.584805Z
8647,006a,3832.5,2021-11-06T23:12:01.584805Z
8648,0071,2744.0,2021-11-06T23:12:01.584805Z
8649,0072,1113.25,2021-11-06T23:12:01.584805Z
8650,0073,1259.75,2021-11-06T23:12:01.584805Z
8651,0074,1070.75,2021-11-06T23:12:01.584805Z
8652,0075,1540.75,2021-11-06T23:12:01.584805Z
8653,0076,1185.25,2021-11-06T23:12:01.584805Z
8654,0077,817.75,2021-11-06T23:12:01.584805Z
8655,0080,2663.0,2021-11-06T23:12:01.584805Z
8656,0081,6117.75,2021-11-06T23:12:01.584805Z
8657,0083,3897.25,2021-11-06T23:12:01.584805Z
8658,0084,2307.25,2021-11-06T23:12:01.584805Z
8659,0085,2618.75,2021-11-06T23:12:01.584805Z
8660,0086,2048.5,2021-11-06T23:12:01.584805Z
8661,0087,9363.5,2021-11-06T23:12:01.584805Z
8662,0088,1005.25,2021-11-06T23:12:01.584805Z
8663,0089,1798.25,2021-11-06T23:12:01.584805Z
8664,008b,46567.0,2021-11-06T23:12:01.584805Z
8665,0090,1758.0,2021-11-06T23:12:01.584805Z
8666,0091,1875.75,2021-11-06T23:12:01.584805Z
8667,0092,4378.25,2021-11-06T23:12:01.584805Z
8668,0093,3578.25,2021-11-06T23:12:01.584805Z
8669,0094,3150.75,2021-11-06T23:12:01.584805Z
8670,0095,3689.5,2021-11-06T23:12:01.584805Z
8671,0096,1548.0,2021-11-06T23:12:01.584805Z
8672,0097,2309.5,2021-11-06T23:12:01.584805Z
8673,0098,2.46875,2021-11-06T23:12:01.584805Z
8674,0099,3257.75,2021-11-06T23:12:01.584805Z
8675,009a,70114.0,2021-11-06T23:12:01.584805Z
8676,0100,1542.0,2021-11-06T23:12:01.584805Z
8677,0101,2419.5,2021-11-06T23:12:01.584805Z
8678,0102,2378.25,2021-11-06T23:12:01.584805Z
8679,0104,2414.5,2021-11-06T23:12:01.584805Z
8680,0105,3427.0,2021-11-06T23:12:01.584805Z
8681,0106,3731.5,2021-11-06T23:12:01.584805Z
8682,0107,3062.75,2021-11-06T23:12:01.584805Z
8683,0111,111926.0,2021-11-06T23:12:01.584805Z
8684,0113,22836.0,2021-11-06T23:12:01.584805Z
8685,0114,11718.25,2021-11-06T23:12:01.584805Z
8686,0115,4243.0,2021-11-06T23:12:01.584805Z
8687,0117,32389.25,2021-11-06T23:12:01.584805Z
8688,0118,21170.75,2021-11-06T23:12:01.584805Z
8689,0121,12168.25,2021-11-06T23:12:01.584805Z
8690,0123,9439.0,2021-11-06T23:12:01.584805Z
8691,0124,44899.0,2021-11-06T23:12:01.584805Z
8692,0128,2771.5,2021-11-06T23:12:01.584805Z
8693,0130,2265.5,2021-11-06T23:12:01.584805Z
8694,0151,43.69225,2021-11-06T23:12:01.584805Z
8695,016a,10543.75,2021-11-06T23:12:01.584805Z
8696,0194,2085.5,2021-11-06T23:12:01.584805Z
8697,0201,35354.0,2021-11-06T23:12:01.584805Z
8698,0202,49531.25,2021-11-06T23:12:01.584805Z
8699,026a,4348.523,2021-11-06T23:12:01.584805Z
8700,109a,2858.25,2021-11-06T23:12:01.584805Z
8701,109b,3374.5,2021-11-06T23:12:01.584805Z
8702,109c,5033.75,2021-11-06T23:12:01.584805Z
8703,109d,1621.5,2021-11-06T23:12:01.584805Z
8704,0002,2886.5,2021-11-06T22:57:01.494872Z
8705,0005,45196.25,2021-11-06T22:57:01.494872Z
8706,0006,52424.25,2021-11-06T22:57:01.494872Z
8707,0007,44485.25,2021-11-06T22:57:01.494872Z
8708,0008,37905.25,2021-11-06T22:57:01.494872Z
8709,0009,20949.75,2021-11-06T22:57:01.494872Z
8710,0010,17495.9905,2021-11-06T22:57:01.494872Z
8711,0012,6954.75,2021-11-06T22:57:01.494872Z
8712,0013,3762.5,2021-11-06T22:57:01.494872Z
8713,0014,1911.25,2021-11-06T22:57:01.494872Z
8714,0015,190.0435,2021-11-06T22:57:01.494872Z
8715,0016,23856.75,2021-11-06T22:57:01.494872Z
8716,0017,13.63775,2021-11-06T22:57:01.494872Z
8717,0018,1774.75,2021-11-06T22:57:01.494872Z
8718,0019,52095.25,2021-11-06T22:57:01.494872Z
8719,0027,4466.5,2021-11-06T22:57:01.494872Z
8720,0029,36710.25,2021-11-06T22:57:01.494872Z
8721,0030,25848.0,2021-11-06T22:57:01.494872Z
8722,0031,14360.25,2021-11-06T22:57:01.494872Z
8723,0032,1214.5,2021-11-06T22:57:01.494872Z
8724,0033,7316.25,2021-11-06T22:57:01.494872Z
8725,0034,8300.75,2021-11-06T22:57:01.494872Z
8726,0035,6485.5,2021-11-06T22:57:01.494872Z
8727,0036,4403.75,2021-11-06T22:57:01.494872Z
8728,0037,50094.44575,2021-11-06T22:57:01.494872Z
8729,0038,15875.25,2021-11-06T22:57:01.494872Z
8730,0039,20884.19875,2021-11-06T22:57:01.494872Z
8731,0040,2187.385,2021-11-06T22:57:01.494872Z
8732,0041,262.51225,2021-11-06T22:57:01.494872Z
8733,0042,363.95975,2021-11-06T22:57:01.494872Z
8734,0047,10078.5,2021-11-06T22:57:01.494872Z
8735,0048,2049.0,2021-11-06T22:57:01.494872Z
8736,0049,46753.0,2021-11-06T22:57:01.494872Z
8737,0051,18451.25,2021-11-06T22:57:01.494872Z
8738,0058,12806.75,2021-11-06T22:57:01.494872Z
8739,0063,53440.75,2021-11-06T22:57:01.494872Z
8740,0064,5721.25,2021-11-06T22:57:01.494872Z
8741,0065,17147.25,2021-11-06T22:57:01.494872Z
8742,0066,6.602,2021-11-06T22:57:01.494872Z
8743,0067,10103.75,2021-11-06T22:57:01.494872Z
8744,0068,11981.83175,2021-11-06T22:57:01.494872Z
8745,0069,205.39624999999998,2021-11-06T22:57:01.494872Z
8746,006a,3792.75,2021-11-06T22:57:01.494872Z
8747,0071,2183.25,2021-11-06T22:57:01.494872Z
8748,0072,1208.0,2021-11-06T22:57:01.494872Z
8749,0073,1457.5,2021-11-06T22:57:01.494872Z
8750,0074,919.5,2021-11-06T22:57:01.494872Z
8751,0075,1340.5,2021-11-06T22:57:01.494872Z
8752,0076,1282.0,2021-11-06T22:57:01.494872Z
8753,0077,1125.5,2021-11-06T22:57:01.494872Z
8754,0080,3093.0,2021-11-06T22:57:01.494872Z
8755,0081,6023.5,2021-11-06T22:57:01.494872Z
8756,0083,4277.5,2021-11-06T22:57:01.494872Z
8757,0084,2406.25,2021-11-06T22:57:01.494872Z
8758,0085,2986.75,2021-11-06T22:57:01.494872Z
8759,0086,2081.75,2021-11-06T22:57:01.494872Z
8760,0087,9598.75,2021-11-06T22:57:01.494872Z
8761,0088,1003.75,2021-11-06T22:57:01.494872Z
8762,0089,1742.25,2021-11-06T22:57:01.494872Z
8763,008b,47946.25,2021-11-06T22:57:01.494872Z
8764,0090,1891.0,2021-11-06T22:57:01.494872Z
8765,0091,1823.5,2021-11-06T22:57:01.494872Z
8766,0092,4424.75,2021-11-06T22:57:01.494872Z
8767,0093,3972.0,2021-11-06T22:57:01.494872Z
8768,0094,3023.75,2021-11-06T22:57:01.494872Z
8769,0095,3538.5,2021-11-06T22:57:01.494872Z
8770,0096,1502.75,2021-11-06T22:57:01.494872Z
8771,0097,2580.0,2021-11-06T22:57:01.494872Z
8772,0098,3.547,2021-11-06T22:57:01.494872Z
8773,0099,3341.75,2021-11-06T22:57:01.494872Z
8774,009a,70383.75,2021-11-06T22:57:01.494872Z
8775,0100,1760.75,2021-11-06T22:57:01.494872Z
8776,0101,2659.75,2021-11-06T22:57:01.494872Z
8777,0102,2355.5,2021-11-06T22:57:01.494872Z
8778,0104,2685.5,2021-11-06T22:57:01.494872Z
8779,0105,2831.5,2021-11-06T22:57:01.494872Z
8780,0106,3585.0,2021-11-06T22:57:01.494872Z
8781,0107,2807.75,2021-11-06T22:57:01.494872Z
8782,0111,112221.75,2021-11-06T22:57:01.494872Z
8783,0113,28551.5,2021-11-06T22:57:01.494872Z
8784,0114,11842.5,2021-11-06T22:57:01.494872Z
8785,0115,4350.25,2021-11-06T22:57:01.494872Z
8786,0117,29891.25,2021-11-06T22:57:01.494872Z
8787,0118,21688.25,2021-11-06T22:57:01.494872Z
8788,0121,11664.25,2021-11-06T22:57:01.494872Z
8789,0123,9580.75,2021-11-06T22:57:01.494872Z
8790,0124,45410.0,2021-11-06T22:57:01.494872Z
8791,0128,2512.0,2021-11-06T22:57:01.494872Z
8792,0130,2016.75,2021-11-06T22:57:01.494872Z
8793,0151,44.099,2021-11-06T22:57:01.494872Z
8794,016a,10527.0,2021-11-06T22:57:01.494872Z
8795,0194,2530.5,2021-11-06T22:57:01.494872Z
8796,0201,37286.5,2021-11-06T22:57:01.494872Z
8797,0202,49384.75,2021-11-06T22:57:01.494872Z
8798,026a,4122.942,2021-11-06T22:57:01.494872Z
8799,109a,2906.0,2021-11-06T22:57:01.494872Z
8800,109b,3530.0,2021-11-06T22:57:01.494872Z
8801,109c,5124.0,2021-11-06T22:57:01.494872Z
8802,109d,1760.25,2021-11-06T22:57:01.494872Z
8803,0002,2840.5,2021-11-06T22:42:01.752213Z
8804,0005,46205.75,2021-11-06T22:42:01.752213Z
8805,0006,52711.25,2021-11-06T22:42:01.752213Z
8806,0007,41718.75,2021-11-06T22:42:01.752213Z
8807,0008,38564.75,2021-11-06T22:42:01.752213Z
8808,0009,20346.25,2021-11-06T22:42:01.752213Z
8809,0010,17278.031,2021-11-06T22:42:01.752213Z
8810,0012,8198.75,2021-11-06T22:42:01.752213Z
8811,0013,3810.5,2021-11-06T22:42:01.752213Z
8812,0014,2080.75,2021-11-06T22:42:01.752213Z
8813,0015,172.79475,2021-11-06T22:42:01.752213Z
8814,0016,24049.75,2021-11-06T22:42:01.752213Z
8815,0017,14.8935,2021-11-06T22:42:01.752213Z
8816,0018,1901.5,2021-11-06T22:42:01.752213Z
8817,0019,53076.5,2021-11-06T22:42:01.752213Z
8818,0027,4648.25,2021-11-06T22:42:01.752213Z
8819,0029,37096.5,2021-11-06T22:42:01.752213Z
8820,0030,25596.5,2021-11-06T22:42:01.752213Z
8821,0031,14411.75,2021-11-06T22:42:01.752213Z
8822,0032,1240.5,2021-11-06T22:42:01.752213Z
8823,0033,7663.0,2021-11-06T22:42:01.752213Z
8824,0034,7975.75,2021-11-06T22:42:01.752213Z
8825,0035,7224.0,2021-11-06T22:42:01.752213Z
8826,0036,4372.0,2021-11-06T22:42:01.752213Z
8827,0037,50951.12925,2021-11-06T22:42:01.752213Z
8828,0038,15971.75,2021-11-06T22:42:01.752213Z
8829,0039,21325.93475,2021-11-06T22:42:01.752213Z
8830,0040,2439.88375,2021-11-06T22:42:01.752213Z
8831,0041,291.4295,2021-11-06T22:42:01.752213Z
8832,0042,575.75,2021-11-06T22:42:01.752213Z
8833,0047,10019.25,2021-11-06T22:42:01.752213Z
8834,0048,1905.25,2021-11-06T22:42:01.752213Z
8835,0049,44183.75,2021-11-06T22:42:01.752213Z
8836,0051,18357.5,2021-11-06T22:42:01.752213Z
8837,0058,14151.75,2021-11-06T22:42:01.752213Z
8838,0063,51867.25,2021-11-06T22:42:01.752213Z
8839,0064,5109.0,2021-11-06T22:42:01.752213Z
8840,0065,18199.25,2021-11-06T22:42:01.752213Z
8841,0066,6.5725,2021-11-06T22:42:01.752213Z
